method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
experiment_07_ranking_optimized_FULL_testcsv,UTR34.88,full_test_csv_277_builds,15,85,0.9666666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.92,full_test_csv_277_builds,24,103,0.10416666666666667,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.93,full_test_csv_277_builds,62,87,0.9523809523809523,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTR34.96,full_test_csv_277_builds,48,66,0.7728365384615384,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTT34.104,full_test_csv_277_builds,1,8,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UTZ34.31,full_test_csv_277_builds,5,9,0.9,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.22,full_test_csv_277_builds,7,49,0.6428571428571429,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.24,full_test_csv_277_builds,47,17,0.49999999999999994,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.27,full_test_csv_277_builds,53,63,0.5165094339622642,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.30,full_test_csv_277_builds,11,91,0.9545454545454546,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.31,full_test_csv_277_builds,8,99,0.375,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUB34.4,full_test_csv_277_builds,4,29,0.8125,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUC34.37,full_test_csv_277_builds,24,66,0.6614583333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUC34.59,full_test_csv_277_builds,5,151,0.75,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUC34.7,full_test_csv_277_builds,3,46,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.11,full_test_csv_277_builds,31,4,0.6935483870967742,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.170,full_test_csv_277_builds,4,8,0.4375,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.192,full_test_csv_277_builds,7,6,0.3571428571428571,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.24,full_test_csv_277_builds,7,87,0.1428571428571428,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.25,full_test_csv_277_builds,6,5817,0.6666666666666666,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.26,full_test_csv_277_builds,15,45,0.8333333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUFN34.27,full_test_csv_277_builds,7,25,0.9285714285714286,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUG34.20,full_test_csv_277_builds,1,29,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUG34.23,full_test_csv_277_builds,13,46,0.5735294117647058,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUG34.27,full_test_csv_277_builds,11,35,0.6363636363636364,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUI34.31,full_test_csv_277_builds,6,128,0.08333333333333329,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUI34.32,full_test_csv_277_builds,6,141,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUI34.37,full_test_csv_277_builds,2,310,0.25,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUM34.23,full_test_csv_277_builds,18,59,0.9722222222222222,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUM34.28,full_test_csv_277_builds,5,79,0.5833333333333334,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUU34.15,full_test_csv_277_builds,6,86,0.5,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUU34.21,full_test_csv_277_builds,1,88,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUU34.25,full_test_csv_277_builds,1,86,1.0,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.54,full_test_csv_277_builds,11,60,0.38636363636363635,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.57,full_test_csv_277_builds,18,319,0.13157894736842107,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.58,full_test_csv_277_builds,27,2,0.9821428571428571,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.59,full_test_csv_277_builds,34,102,0.6232142857142857,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.63,full_test_csv_277_builds,23,196,0.41304347826086957,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUV34.66,full_test_csv_277_builds,10,98,0.85,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUX34.47,full_test_csv_277_builds,38,135,0.2631578947368421,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUX34.48,full_test_csv_277_builds,16,187,0.4765625,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUX34.51,full_test_csv_277_builds,10,139,0.8181818181818181,0.0
experiment_07_ranking_optimized_FULL_testcsv,UUX34.52,full_test_csv_277_builds,11,245,0.2727272727272727,0.0
