method_name,build_id,apfd
Filo-Priori (w/o Semantic),159,0.9
Filo-Priori (w/o Semantic),160,0.30645161290322576
Filo-Priori (w/o Semantic),161,0.5208333333333334
Filo-Priori (w/o Semantic),162,0.5604575163398693
Filo-Priori (w/o Semantic),163,0.7108843537414966
Filo-Priori (w/o Semantic),164,0.34210526315789475
Filo-Priori (w/o Semantic),165,0.9852941176470588
Filo-Priori (w/o Semantic),166,1.0
Filo-Priori (w/o Semantic),167,0.19230769230769235
Filo-Priori (w/o Semantic),168,0.625
Filo-Priori (w/o Semantic),169,0.6679389312977099
Filo-Priori (w/o Semantic),170,0.9285714285714286
Filo-Priori (w/o Semantic),171,0.6590909090909091
Filo-Priori (w/o Semantic),172,0.611111111111111
Filo-Priori (w/o Semantic),173,0.4824561403508772
Filo-Priori (w/o Semantic),174,0.7916666666666667
Filo-Priori (w/o Semantic),175,0.09259259259259263
Filo-Priori (w/o Semantic),176,0.37749999999999995
Filo-Priori (w/o Semantic),177,0.7954545454545454
Filo-Priori (w/o Semantic),178,0.7857142857142857
Filo-Priori (w/o Semantic),179,0.9067796610169492
Filo-Priori (w/o Semantic),180,0.375
Filo-Priori (w/o Semantic),181,0.676470588235294
Filo-Priori (w/o Semantic),182,0.6875
Filo-Priori (w/o Semantic),183,0.9905660377358491
Filo-Priori (w/o Semantic),184,0.53125
Filo-Priori (w/o Semantic),185,0.3787878787878788
Filo-Priori (w/o Semantic),186,0.24999999999999994
Filo-Priori (w/o Semantic),187,0.6785714285714286
Filo-Priori (w/o Semantic),188,0.5
Filo-Priori (w/o Semantic),189,0.71875
Filo-Priori (w/o Semantic),190,0.5833333333333334
Filo-Priori (w/o Semantic),191,0.6515151515151515
Filo-Priori (w/o Semantic),192,0.08333333333333329
Filo-Priori (w/o Semantic),193,0.8125
Filo-Priori (w/o Semantic),194,0.5277777777777777
Filo-Priori (w/o Semantic),195,1.0
Filo-Priori (w/o Semantic),196,0.4756944444444445
Filo-Priori (w/o Semantic),197,0.6439393939393939
Filo-Priori (w/o Semantic),198,0.9166666666666666
Filo-Priori (w/o Semantic),199,0.5540540540540541
Filo-Priori (w/o Semantic),200,0.8076923076923077
Filo-Priori (w/o Semantic),201,0.7692307692307693
Filo-Priori (w/o Semantic),202,0.5
Filo-Priori (w/o Semantic),203,0.055555555555555566
Filo-Priori (w/o Semantic),204,0.5714285714285714
Filo-Priori (w/o Semantic),205,0.48717948717948717
Filo-Priori (w/o Semantic),206,0.46585365853658534
Filo-Priori (w/o Semantic),207,0.375
Filo-Priori (w/o Semantic),208,0.19852941176470584
Filo-Priori (w/o Semantic),209,0.49999999999999994
Filo-Priori (w/o Semantic),210,1.0
Filo-Priori (w/o Semantic),211,0.9444444444444444
Filo-Priori (w/o Semantic),212,0.5
Filo-Priori (w/o Semantic),213,0.49999999999999994
Filo-Priori (w/o Semantic),214,0.7000000000000001
Filo-Priori (w/o Semantic),215,0.325
Filo-Priori (w/o Semantic),216,0.11538461538461538
Filo-Priori (w/o Semantic),217,0.6818181818181819
Filo-Priori (w/o Semantic),218,0.42777777777777776
Filo-Priori (w/o Semantic),219,0.5952380952380951
Filo-Priori (w/o Semantic),220,0.5925925925925926
Filo-Priori (w/o Semantic),221,0.8333333333333334
Filo-Priori (w/o Semantic),222,0.3823529411764706
Filo-Priori (w/o Semantic),223,0.12500000000000003
Filo-Priori (w/o Semantic),224,0.6333333333333334
Filo-Priori (w/o Semantic),225,0.3068181818181818
Filo-Priori (w/o Semantic),226,0.49999999999999994
Filo-Priori (w/o Semantic),227,0.7063492063492063
Filo-Priori (w/o Semantic),228,1.0
Filo-Priori (w/o Semantic),229,0.6333333333333334
Filo-Priori (w/o Semantic),230,0.16666666666666669
Filo-Priori (w/o Semantic),231,1.0
Filo-Priori (w/o Semantic),232,0.9666666666666667
Filo-Priori (w/o Semantic),233,1.0
Filo-Priori (w/o Semantic),234,0.9
Filo-Priori (w/o Semantic),235,0.020833333333333294
Filo-Priori (w/o Semantic),236,0.626984126984127
Filo-Priori (w/o Semantic),237,0.7980769230769231
Filo-Priori (w/o Semantic),238,1.0
Filo-Priori (w/o Semantic),239,0.49999999999999994
Filo-Priori (w/o Semantic),240,0.5
Filo-Priori (w/o Semantic),241,0.4574468085106383
Filo-Priori (w/o Semantic),242,0.8679245283018868
Filo-Priori (w/o Semantic),243,0.9545454545454546
Filo-Priori (w/o Semantic),244,0.25
Filo-Priori (w/o Semantic),245,0.875
Filo-Priori (w/o Semantic),246,0.4583333333333333
Filo-Priori (w/o Semantic),247,0.2
Filo-Priori (w/o Semantic),248,0.8333333333333334
Filo-Priori (w/o Semantic),249,0.6612903225806451
Filo-Priori (w/o Semantic),250,0.125
Filo-Priori (w/o Semantic),251,0.3571428571428571
Filo-Priori (w/o Semantic),252,0.2142857142857143
Filo-Priori (w/o Semantic),253,0.4166666666666667
Filo-Priori (w/o Semantic),254,0.7666666666666667
Filo-Priori (w/o Semantic),255,0.9285714285714286
Filo-Priori (w/o Semantic),256,1.0
Filo-Priori (w/o Semantic),257,0.08823529411764702
Filo-Priori (w/o Semantic),258,0.6818181818181819
Filo-Priori (w/o Semantic),259,0.9166666666666666
Filo-Priori (w/o Semantic),260,0.5
Filo-Priori (w/o Semantic),261,0.75
Filo-Priori (w/o Semantic),262,0.9166666666666666
Filo-Priori (w/o Semantic),263,0.5833333333333334
Filo-Priori (w/o Semantic),264,0.5
Filo-Priori (w/o Semantic),265,1.0
Filo-Priori (w/o Semantic),266,1.0
Filo-Priori (w/o Semantic),267,0.40909090909090906
Filo-Priori (w/o Semantic),268,0.07894736842105261
Filo-Priori (w/o Semantic),269,0.6607142857142857
Filo-Priori (w/o Semantic),270,0.9142857142857143
Filo-Priori (w/o Semantic),271,0.41304347826086957
Filo-Priori (w/o Semantic),272,0.65
Filo-Priori (w/o Semantic),273,0.22368421052631574
Filo-Priori (w/o Semantic),274,0.84375
Filo-Priori (w/o Semantic),275,0.6363636363636364
Filo-Priori (w/o Semantic),276,0.2727272727272727
